mob_id,item_id,chance_text,min,max,questid
6130209,2000002,2%,1,1,0
6130209,4004003,1%,1,1,0
6130209,4006000,1%,1,1,0
6130209,4007001,1%,1,1,0
6130209,4020002,0.9%,1,1,0
6130209,4020004,0.9%,1,1,0
6130209,4130014,0.6%,1,1,0
6130209,4130017,0.6%,1,1,0
6130209,2000004,0.15%,1,1,0
6130209,1032014,0.1%,1,1,0
6130209,2384013,0.1%,1,1,0
6130209,1040096,0.08%,1,1,0
6130209,1060085,0.08%,1,1,0
6130209,1332019,0.05%,1,1,0
6130209,1492008,0.05%,1,1,0
6130209,1092015,0.045%,1,1,0
6130209,2040301,0.03%,1,1,0
6130209,2040925,0.03%,1,1,0
6130209,2043017,0.03%,1,1,0
6130209,2043110,0.03%,1,1,0
6220000,4000021,50%,1,1,0
6220000,4000032,36%,1,1,0
6220000,4000033,36%,1,1,0
6220000,2060000,30%,1,1,0
6220000,2061000,30%,1,1,0
6220000,2000002,20%,1,1,0
6220000,2000003,20%,1,1,0
6220000,2002000,20%,1,1,0
6220000,2002001,20%,1,1,0
6220000,2022468,20%,1,1,0
6220000,2022468,20%,1,1,0
6220000,2022468,20%,1,1,0
6220000,2022468,20%,1,1,0
6220000,2388007,2.5%,1,1,0
6220000,4001002,1.3%,1,1,0
6220000,4010002,0.9%,1,1,0
6220000,4020003,0.9%,1,1,0
6220000,1332018,0.05%,1,1,0
6220000,1432007,0.05%,1,1,0
6220000,1452011,0.05%,1,1,0
6220000,1462009,0.05%,1,1,0
6220000,1472029,0.05%,1,1,0
6220000,1482009,0.05%,1,1,0
6220000,1492009,0.05%,1,1,0
6220000,1302012,0.045%,1,1,0
6220000,1312010,0.045%,1,1,0
6220000,1322019,0.045%,1,1,0
6220000,1372015,0.045%,1,1,0
6220000,1382010,0.045%,1,1,0
6220000,1402012,0.045%,1,1,0
6220000,1412008,0.045%,1,1,0
6220000,1422010,0.045%,1,1,0
6220000,1442008,0.045%,1,1,0
6220000,2040004,0.03%,1,1,0
6220000,2040031,0.03%,1,1,0
6220000,2040501,0.03%,1,1,0
6220000,2040516,0.03%,1,1,0
6220000,2040627,0.03%,1,1,0
6220000,2040702,0.03%,1,1,0
6220000,2040804,0.03%,1,1,0
6220000,2041008,0.03%,1,1,0
6220000,2043301,0.03%,1,1,0
6220000,2044001,0.03%,1,1,0
6220000,2044312,0.03%,1,1,0
6220000,2044401,0.03%,1,1,0
6220000,2044502,0.03%,1,1,0
6220000,2044601,0.03%,1,1,0
6220000,2044701,0.03%,1,1,0
6220000,2044702,0.03%,1,1,0
6220000,2044807,0.03%,1,1,0
6220000,2048002,0.03%,1,1,0
6220001,4000117,36%,1,1,0
6220001,4000118,36%,1,1,0
6220001,4000119,36%,1,1,0
6220001,2000002,20%,1,1,0
6220001,2000003,20%,1,1,0
6220001,4004000,10%,1,1,0
6220001,4004001,10%,1,1,0
6220001,2330003,4%,1,1,0
6220001,2388031,2.5%,1,1,0
6220001,4001002,2%,1,1,0
6220001,4310015,2%,1,1,0
6220001,1002024,1.5%,1,1,0
6220001,1002095,1.5%,1,1,0
6220001,1002254,1.5%,1,1,0
6220001,1002285,1.5%,1,1,0
6220001,1002289,1.5%,1,1,0
6220001,1002637,1.5%,1,1,0
6220001,2070004,1%,1,1,0
6220001,2040425,0.3%,1,1,0
6220001,2040516,0.3%,1,1,0
6220001,2040707,0.3%,1,1,0
6220001,2040804,0.3%,1,1,0
6220001,2040925,0.3%,1,1,0
6220001,2041016,0.3%,1,1,0
6220001,2043101,0.3%,1,1,0
6220001,2043214,0.3%,1,1,0
6220001,2043301,0.3%,1,1,0
6220001,2044401,0.3%,1,1,0
6220001,2049000,0.09%,1,1,0
6220001,1302049,0.045%,1,1,0
6230100,4000027,36%,1,1,0
6230100,4031213,20%,1,1,2097
6230100,4031466,3%,1,1,6107
6230100,2000006,2%,1,1,0
6230100,4010006,0.9%,1,1,0
6230100,4020008,0.9%,1,1,0
6230100,4130011,0.6%,1,1,0
6230100,4130012,0.6%,1,1,0
6230100,4130016,0.6%,1,1,0
6230100,2000005,0.1%,1,1,0
6230100,2070004,0.1%,1,1,0
6230100,2384001,0.1%,1,1,0
6230100,1002021,0.09%,1,1,0
6230100,1002166,0.09%,1,1,0
6230100,1002218,0.09%,1,1,0
6230100,1040095,0.08%,1,1,0
6230100,1041087,0.08%,1,1,0
6230100,1041103,0.08%,1,1,0
6230100,1060084,0.08%,1,1,0
6230100,1061086,0.08%,1,1,0
6230100,1061102,0.08%,1,1,0
6230100,1072148,0.08%,1,1,0
6230100,1072154,0.08%,1,1,0
6230100,1082061,0.06%,1,1,0
6230100,1082090,0.06%,1,1,0
6230100,1082106,0.06%,1,1,0
6230100,1082204,0.06%,1,1,0
6230100,1102016,0.06%,1,1,0
6230100,1472023,0.05%,1,1,0
6230100,1050047,0.045%,1,1,0
6230100,1050060,0.045%,1,1,0
6230100,1051045,0.045%,1,1,0
6230100,1051054,0.045%,1,1,0
6230100,1422005,0.045%,1,1,0
6230100,1442010,0.045%,1,1,0
6230100,2040323,0.03%,1,1,0
6230100,2040823,0.03%,1,1,0
6230100,2043212,0.03%,1,1,0
6230100,2043701,0.03%,1,1,0
6230100,2044809,0.03%,1,1,0
6230100,2049100,0.03%,1,1,0
6230200,4000057,36%,1,1,0
6230200,2000006,2%,1,1,0
6230200,4004003,1%,1,1,0
6230200,4004004,1%,1,1,0
6230200,4006000,1%,1,1,0
6230200,4010004,0.9%,1,1,0
6230200,4020000,0.9%,1,1,0
6230200,4130005,0.6%,1,1,0
6230200,4130013,0.6%,1,1,0
6230200,2000004,0.15%,1,1,0
6230200,2384007,0.1%,1,1,0
6230200,1002100,0.09%,1,1,0
6230200,1002218,0.09%,1,1,0
6230200,1002268,0.09%,1,1,0
6230200,1041094,0.08%,1,1,0
6230200,1061093,0.08%,1,1,0
6230200,1072155,0.08%,1,1,0
6230200,1072161,0.08%,1,1,0
6230200,1072164,0.08%,1,1,0
6230200,1082087,0.06%,1,1,0
6230200,1082088,0.06%,1,1,0
6230200,1102018,0.06%,1,1,0
6230200,1332017,0.05%,1,1,0
6230200,1472020,0.05%,1,1,0
6230200,1472023,0.05%,1,1,0
6230200,1472025,0.05%,1,1,0
6230200,1050055,0.045%,1,1,0
6230200,1051052,0.045%,1,1,0
6230200,1092011,0.045%,1,1,0
6230200,2040419,0.03%,1,1,0
6230200,2040620,0.03%,1,1,0
6230300,4031170,50%,1,1,7100
6230300,4031195,50%,1,1,3449
6230300,4000129,36%,1,1,0
6230300,4031175,30%,1,1,7101
6230300,4031189,10%,1,1,3448
6230300,2000002,2%,1,1,0
6230300,4004003,1%,1,1,0
6230300,4004004,1%,1,1,0
6230300,4006000,1%,1,1,0
6230300,4010006,0.9%,1,1,0
6230300,4020008,0.9%,1,1,0
6230300,4130001,0.6%,1,1,0
6230300,1342005,0.15%,1,1,0
6230300,2000004,0.15%,1,1,0
6230300,1032015,0.1%,1,1,0
6230300,2384012,0.1%,1,1,0
6230300,1002101,0.09%,1,1,0
6230300,1002242,0.09%,1,1,0
6230300,1040089,0.08%,1,1,0
6230300,1040099,0.08%,1,1,0
6230300,1060078,0.08%,1,1,0
6230300,1060088,0.08%,1,1,0
6230300,1072125,0.08%,1,1,0
6230300,1072158,0.08%,1,1,0
6230300,1082060,0.06%,1,1,0
6230300,1082065,0.06%,1,1,0
6230300,1082096,0.06%,1,1,0
6230300,1102024,0.06%,1,1,0
6230300,1432007,0.05%,1,1,0
6230300,1482008,0.05%,1,1,0
6230300,1050061,0.045%,1,1,0
6230300,1051031,0.045%,1,1,0
6230300,1051042,0.045%,1,1,0
6230300,2040301,0.03%,1,1,0
6230300,2040318,0.03%,1,1,0
6230300,2040622,0.03%,1,1,0
6230300,2044801,0.03%,1,1,0
6230400,4031170,50%,1,1,7100
6230400,4000143,36%,1,1,0
6230400,4031175,30%,1,1,7101
6230400,2000002,2%,1,1,0
6230400,2002000,2%,1,1,0
6230400,4004000,1%,1,1,0
6230400,4007000,1%,1,1,0
6230400,4010000,0.9%,1,1,0
6230400,4020003,0.9%,1,1,0
6230400,4130012,0.6%,1,1,0
6230400,4130013,0.6%,1,1,0
6230400,1342005,0.15%,1,1,0
6230400,2000004,0.15%,1,1,0
6230400,1032014,0.1%,1,1,0
6230400,1032020,0.1%,1,1,0
6230400,2384004,0.1%,1,1,0
6230400,1002085,0.09%,1,1,0
6230400,1002210,0.09%,1,1,0
6230400,1002281,0.09%,1,1,0
6230400,1002286,0.09%,1,1,0
6230400,1040096,0.08%,1,1,0
6230400,1041098,0.08%,1,1,0
6230400,1060085,0.08%,1,1,0
6230400,1061097,0.08%,1,1,0
6230400,1072149,0.08%,1,1,0
6230400,1082086,0.06%,1,1,0
6230400,1082091,0.06%,1,1,0
6230400,1082093,0.06%,1,1,0
6230400,1082099,0.06%,1,1,0
6230400,1102017,0.06%,1,1,0
6230400,1472024,0.05%,1,1,0
6230400,1492009,0.05%,1,1,0
6230400,1051034,0.045%,1,1,0
6230400,1051037,0.045%,1,1,0
6230400,1322018,0.045%,1,1,0
6230400,1372014,0.045%,1,1,0
6230400,2040422,0.03%,1,1,0
6230400,2040530,0.03%,1,1,0
6230400,2040804,0.03%,1,1,0
6230400,2040924,0.03%,1,1,0
6230400,2043802,0.03%,1,1,0
6230400,2044414,0.03%,1,1,0
6230400,2044902,0.03%,1,1,0
6230401,4130009,0.6%,1,1,0
6230401,4130010,0.6%,1,1,0
6230401,4130014,0.6%,1,1,0
6230401,2040515,0.03%,1,1,0
6230401,2044410,0.03%,1,1,0
6230500,4031170,50%,1,1,7100
6230500,4000144,36%,1,1,0
6230500,4031175,30%,1,1,7101
6230500,4000021,5%,1,1,0
6230500,2000002,2%,1,1,0
6230500,4004004,1%,1,1,0
6230500,4006000,1%,1,1,0
6230500,4007002,1%,1,1,0
6230500,4010006,0.9%,1,1,0
6230500,4020006,0.9%,1,1,0
6230500,4130001,0.6%,1,1,0
6230500,4130007,0.6%,1,1,0
6230500,2000004,0.15%,1,1,0
6230500,2384014,0.1%,1,1,0
6230500,1002084,0.09%,1,1,0
6230500,1002244,0.09%,1,1,0
6230500,1002249,0.09%,1,1,0
6230500,1002270,0.09%,1,1,0
6230500,1002637,0.09%,1,1,0
6230500,1040091,0.08%,1,1,0
6230500,1060080,0.08%,1,1,0
6230500,1072123,0.08%,1,1,0
6230500,1072159,0.08%,1,1,0
6230500,1072161,0.08%,1,1,0
6230500,1072166,0.08%,1,1,0
6230500,1082085,0.06%,1,1,0
6230500,1082103,0.06%,1,1,0
6230500,1332019,0.05%,1,1,0
6230500,1050049,0.045%,1,1,0
6230500,1050056,0.045%,1,1,0
6230500,2040620,0.03%,1,1,0
6230500,2041022,0.03%,1,1,0
6230500,2043301,0.03%,1,1,0
6230600,4000185,36%,1,1,0
6230600,4000030,6%,1,1,0
6230600,2000006,2%,1,1,0
6230600,4006000,1%,1,1,0
6230600,4010004,0.9%,1,1,0
6230600,4010006,0.9%,1,1,0
6230600,4020005,0.9%,1,1,0
6230600,4020007,0.9%,1,1,0
6230600,4130006,0.6%,1,1,0
6230600,4130011,0.6%,1,1,0
6230600,4130015,0.6%,1,1,0
6230600,2332000,0.4%,1,1,0
6230600,2000004,0.15%,1,1,0
6230600,2384006,0.1%,1,1,0
6230600,1002634,0.09%,1,1,0
6230600,1040091,0.08%,1,1,0
6230600,1040094,0.08%,1,1,0
6230600,1041085,0.08%,1,1,0
6230600,1041091,0.08%,1,1,0
6230600,1060080,0.08%,1,1,0
6230600,1060083,0.08%,1,1,0
6230600,1061083,0.08%,1,1,0
6230600,1061090,0.08%,1,1,0
6230600,1072158,0.08%,1,1,0
6230600,1082095,0.06%,1,1,0
6230600,1082098,0.06%,1,1,0
6230600,1462008,0.05%,1,1,0
6230600,1472024,0.05%,1,1,0
6230600,1051043,0.045%,1,1,0
6230600,1051046,0.045%,1,1,0
6230600,2040317,0.03%,1,1,0
6230600,2040328,0.03%,1,1,0
6230600,2040928,0.03%,1,1,0
6230600,2044112,0.03%,1,1,0
6230600,2044414,0.03%,1,1,0
6230601,4000186,36%,1,1,0
6230601,4000030,6%,1,1,0
6230601,2000002,2%,1,1,0
6230601,4010003,0.9%,1,1,0
6230601,4010005,0.9%,1,1,0
6230601,4020007,0.9%,1,1,0
6230601,4020008,0.9%,1,1,0
6230601,4130007,0.6%,1,1,0
6230601,4130015,0.6%,1,1,0
6230601,2000004,0.15%,1,1,0
6230601,2384015,0.1%,1,1,0
6230601,1002208,0.09%,1,1,0
6230601,1002242,0.09%,1,1,0
6230601,1002247,0.09%,1,1,0
6230601,1041097,0.08%,1,1,0
6230601,1041101,0.08%,1,1,0
6230601,1061096,0.08%,1,1,0
6230601,1061100,0.08%,1,1,0
6230601,1072172,0.08%,1,1,0
6230601,1082109,0.06%,1,1,0
6230601,1432007,0.05%,1,1,0
6230601,1052122,0.045%,1,1,0
6230601,1092017,0.045%,1,1,0
6230601,1372015,0.045%,1,1,0
6230601,1412008,0.045%,1,1,0
6230601,1442010,0.045%,1,1,0
6230601,2040001,0.03%,1,1,0
6230601,2040024,0.03%,1,1,0
6230601,2040401,0.03%,1,1,0
6230601,2040625,0.03%,1,1,0
6230601,2041001,0.03%,1,1,0
6230601,2041004,0.03%,1,1,0
6230602,4000207,36%,1,1,0
6230602,2000002,2%,1,1,0
6230602,2002000,2%,1,1,0
6230602,4010000,0.9%,1,1,0
6230602,4020003,0.9%,1,1,0
6230602,4130000,0.6%,1,1,0
6230602,4130010,0.6%,1,1,0
6230602,4130016,0.6%,1,1,0
6230602,2330002,0.4%,1,1,0
6230602,2000004,0.15%,1,1,0
6230602,2384003,0.1%,1,1,0
6230602,1002084,0.09%,1,1,0
6230602,1002246,0.09%,1,1,0
6230602,1002248,0.09%,1,1,0
6230602,1002269,0.09%,1,1,0
6230602,1082010,0.06%,1,1,0
6230602,1082065,0.06%,1,1,0
6230602,1082082,0.06%,1,1,0
6230602,1082085,0.06%,1,1,0
6230602,1082096,0.06%,1,1,0
6230602,1082098,0.06%,1,1,0
6230602,1082103,0.06%,1,1,0
6230602,1082106,0.06%,1,1,0
6230602,1332017,0.05%,1,1,0
6230602,1472023,0.05%,1,1,0
6230602,1482009,0.05%,1,1,0
6230602,1092011,0.045%,1,1,0
6230602,1302011,0.045%,1,1,0
6230602,2040328,0.03%,1,1,0
6230602,2040417,0.03%,1,1,0
6230602,2040423,0.03%,1,1,0
6230602,2040804,0.03%,1,1,0
6230602,2040928,0.03%,1,1,0
6230602,2043802,0.03%,1,1,0
6300000,4000049,36%,1,1,0
6300000,4003005,20%,1,1,0
6300000,4000021,5%,1,1,0
6300000,2000006,2%,1,1,0
6300000,4004000,1%,1,1,0
6300000,4010000,0.9%,1,1,0
6300000,4020007,0.9%,1,1,0
6300000,1032019,0.1%,1,1,0
6300000,1032020,0.1%,1,1,0
6300000,1902048,0.1%,1,1,0
6300000,1912041,0.1%,1,1,0
6300000,2384009,0.1%,1,1,0
6300000,1002022,0.09%,1,1,0
6300000,1040099,0.08%,1,1,0
6300000,1040104,0.08%,1,1,0
6300000,1041078,0.08%,1,1,0
6300000,1041089,0.08%,1,1,0
6300000,1060088,0.08%,1,1,0
6300000,1060092,0.08%,1,1,0
6300000,1072157,0.08%,1,1,0
6300000,1082107,0.06%,1,1,0
6300000,1102022,0.06%,1,1,0
6300000,1432006,0.05%,1,1,0
6300000,1462008,0.05%,1,1,0
6300000,1472024,0.05%,1,1,0
6300000,1472026,0.05%,1,1,0
6300000,1051047,0.045%,1,1,0
6300000,1051062,0.045%,1,1,0
6300000,1382007,0.045%,1,1,0
6300005,4000176,36%,1,1,0
6300005,2022468,20%,1,1,0
6300005,2022468,20%,1,1,0
6300005,2022468,20%,1,1,0
6300005,2022468,20%,1,1,0
6300005,4251200,15%,1,1,0
6300005,4251201,10%,1,1,0
6300005,4251202,5%,1,1,0
6300005,2332000,4%,1,1,0
6300005,2388008,2.5%,1,1,0
6300005,4001002,1.3%,1,1,0
6300005,1032014,1%,1,1,0
6300005,1102024,0.6%,1,1,0
6300005,1092010,0.42%,1,1,0
6300005,2040422,0.3%,1,1,0
6300005,2043001,0.3%,1,1,0
6300005,2043019,0.3%,1,1,0
6300005,2043101,0.3%,1,1,0
6300005,2043201,0.3%,1,1,0
6300005,2043301,0.3%,1,1,0
6300005,2043801,0.3%,1,1,0
6300005,2044001,0.3%,1,1,0
6300005,2044101,0.3%,1,1,0
6300005,2044201,0.3%,1,1,0
6300005,2044301,0.3%,1,1,0
6300005,2044401,0.3%,1,1,0
6300005,2044501,0.3%,1,1,0
6300005,2044601,0.3%,1,1,0
6300005,2044701,0.3%,1,1,0
6300005,2044801,0.3%,1,1,0
6300005,2044901,0.3%,1,1,0
6300005,2048001,0.3%,1,1,0
6300005,2048004,0.3%,1,1,0
6300005,2040811,0.25%,1,1,0
6300005,2040917,0.25%,1,1,0
6300005,2043005,0.25%,1,1,0
6300005,2043105,0.25%,1,1,0
6300005,2043205,0.25%,1,1,0
6300005,2043305,0.25%,1,1,0
6300005,2044105,0.25%,1,1,0
6300005,2044205,0.25%,1,1,0
6300005,2044305,0.25%,1,1,0
6300005,2044405,0.25%,1,1,0
6300005,2044505,0.25%,1,1,0
6300005,2044605,0.25%,1,1,0
6300005,2044705,0.25%,1,1,0
6300005,2070006,0.002%,1,1,0
6300100,4031170,50%,1,1,7100
6300100,4000130,36%,1,1,0
6300100,4031175,35%,1,1,7101
6300100,2000001,2%,1,1,0
6300100,4004001,1%,1,1,0
6300100,4004004,1%,1,1,0
6300100,4010006,0.9%,1,1,0
6300100,4020003,0.9%,1,1,0
6300100,4130003,0.6%,1,1,0
6300100,4130004,0.6%,1,1,0
6300100,2000004,0.15%,1,1,0
6300100,2384032,0.1%,1,1,0
6300100,1040098,0.08%,1,1,0
6300100,1040106,0.08%,1,1,0
6300100,1041093,0.08%,1,1,0
6300100,1041098,0.08%,1,1,0
6300100,1060087,0.08%,1,1,0
6300100,1060094,0.08%,1,1,0
6300100,1061092,0.08%,1,1,0
6300100,1061097,0.08%,1,1,0
6300100,1072139,0.08%,1,1,0
6300100,1072158,0.08%,1,1,0
6300100,1072172,0.08%,1,1,0
6300100,1082097,0.06%,1,1,0
6300100,1082108,0.06%,1,1,0
6300100,1082109,0.06%,1,1,0
6300100,1082122,0.06%,1,1,0
6300100,1452010,0.05%,1,1,0
6300100,1472027,0.05%,1,1,0
6300100,1492010,0.05%,1,1,0
6300100,1050082,0.045%,1,1,0
6300100,1051065,0.045%,1,1,0
6300100,1442008,0.045%,1,1,0
6300100,2040421,0.03%,1,1,0
6300100,2040825,0.03%,1,1,0
6300100,2041022,0.03%,1,1,0
6400000,4000056,36%,1,1,0
6400000,4003002,20%,1,1,0
6400000,4003004,20%,1,1,0
6400000,4000021,5%,1,1,0
6400000,2000002,2%,1,1,0
6400000,4004001,1%,1,1,0
6400000,4004004,1%,1,1,0
6400000,4010006,0.9%,1,1,0
6400000,4020003,0.9%,1,1,0
6400000,2000004,0.15%,1,1,0
6400000,1032015,0.1%,1,1,0
6400000,2384016,0.1%,1,1,0
6400000,1002030,0.09%,1,1,0
6400000,1002245,0.09%,1,1,0
6400000,1002271,0.09%,1,1,0
6400000,1002338,0.09%,1,1,0
6400000,1040092,0.08%,1,1,0
6400000,1041096,0.08%,1,1,0
6400000,1041097,0.08%,1,1,0
6400000,1060081,0.08%,1,1,0
6400000,1061095,0.08%,1,1,0
6400000,1061096,0.08%,1,1,0
6400000,1072142,0.08%,1,1,0
6400000,1072166,0.08%,1,1,0
6400000,1082084,0.06%,1,1,0
6400000,1082097,0.06%,1,1,0
6400000,1472019,0.05%,1,1,0
6400000,1050060,0.045%,1,1,0
6400000,1051045,0.045%,1,1,0
6400000,1442005,0.045%,1,1,0
6400000,2041022,0.03%,1,1,0
6400005,2388008,2.5%,1,1,0
6400100,4031170,50%,1,1,7100
6400100,4000131,36%,1,1,0
6400100,4031175,35%,1,1,7101
6400100,2000002,2%,1,1,0
6400100,2002008,2%,1,1,0
6400100,4004004,1%,1,1,0
6400100,4010006,0.9%,1,1,0
6400100,4020003,0.9%,1,1,0
6400100,4130000,0.6%,1,1,0
6400100,4130002,0.6%,1,1,0
6400100,4130013,0.6%,1,1,0
6400100,2000004,0.15%,1,1,0
6400100,1032022,0.1%,1,1,0
6400100,2385003,0.1%,1,1,0
6400100,1002252,0.09%,1,1,0
6400100,1002268,0.09%,1,1,0
6400100,1002282,0.09%,1,1,0
6400100,1002289,0.09%,1,1,0
6400100,1040106,0.08%,1,1,0
6400100,1041099,0.08%,1,1,0
6400100,1060094,0.08%,1,1,0
6400100,1061098,0.08%,1,1,0
6400100,1072149,0.08%,1,1,0
6400100,1072173,0.08%,1,1,0
6400100,1082098,0.06%,1,1,0
6400100,1082116,0.06%,1,1,0
6400100,1082207,0.06%,1,1,0
6400100,1342006,0.05%,1,1,0
6400100,1472029,0.05%,1,1,0
6400100,1050061,0.045%,1,1,0
6400100,1050077,0.045%,1,1,0
6400100,1051046,0.045%,1,1,0
6400100,1051058,0.045%,1,1,0
6400100,1092017,0.045%,1,1,0
6400100,1412008,0.045%,1,1,0
6400100,2040321,0.03%,1,1,0
6400100,2040534,0.03%,1,1,0
6400100,2041013,0.03%,1,1,0
6400100,2043114,0.03%,1,1,0
6400100,2044001,0.03%,1,1,0
7090000,4000411,36%,1,1,0
7090000,2384038,2.5%,1,1,0
7110300,4000362,36%,1,1,0
7110300,2000006,2%,1,1,0
7110300,4004000,1%,1,1,0
7110300,4006000,1%,1,1,0
7110300,4010003,0.9%,1,1,0
7110300,4020001,0.9%,1,1,0
7110300,4130009,0.6%,1,1,0
7110300,4130015,0.6%,1,1,0
7110300,2330003,0.4%,1,1,0
7110300,2384034,0.1%,1,1,0
7110300,1002254,0.09%,1,1,0
7110300,1002273,0.09%,1,1,0
7110300,1002288,0.09%,1,1,0
7110300,1002339,0.09%,1,1,0
7110300,1040102,0.08%,1,1,0
7110300,1041094,0.08%,1,1,0
7110300,1041102,0.08%,1,1,0
7110300,1041105,0.08%,1,1,0
7110300,1060090,0.08%,1,1,0
7110300,1061093,0.08%,1,1,0
7110300,1061101,0.08%,1,1,0
7110300,1061104,0.08%,1,1,0
7110300,1082100,0.06%,1,1,0
7110300,1082204,0.06%,1,1,0
7110300,1332018,0.05%,1,1,0
7110300,1472029,0.05%,1,1,0
7110300,1050055,0.045%,1,1,0
7110300,1050069,0.045%,1,1,0
7110300,1051066,0.045%,1,1,0
7110300,1092015,0.045%,1,1,0
7110300,1322020,0.045%,1,1,0
7110300,1402012,0.045%,1,1,0
7110300,2040026,0.03%,1,1,0
7110300,2040302,0.03%,1,1,0
7110300,2040319,0.03%,1,1,0
7110300,2043701,0.03%,1,1,0
7110300,2044701,0.03%,1,1,0
7110301,4000361,36%,1,1,0
7110301,2000006,2%,1,1,0
7110301,4004003,1%,1,1,0
7110301,4007000,1%,1,1,0
7110301,4007001,1%,1,1,0
7110301,4010004,0.9%,1,1,0
7110301,4020006,0.9%,1,1,0
7110301,4130004,0.6%,1,1,0
7110301,4130005,0.6%,1,1,0
7110301,4130007,0.6%,1,1,0
7110301,2000004,0.15%,1,1,0
7110301,2384031,0.1%,1,1,0
7110301,1002029,0.09%,1,1,0
7110301,1002094,0.09%,1,1,0
7110301,1002248,0.09%,1,1,0
7110301,1002253,0.09%,1,1,0
7110301,1002275,0.09%,1,1,0
7110301,1040105,0.08%,1,1,0
7110301,1040108,0.08%,1,1,0
7110301,1060093,0.08%,1,1,0
7110301,1060097,0.08%,1,1,0
7110301,1072145,0.08%,1,1,0
7110301,1072147,0.08%,1,1,0
7110301,1072150,0.08%,1,1,0
7110301,1072177,0.08%,1,1,0
7110301,1072210,0.08%,1,1,0
7110301,1482010,0.05%,1,1,0
7110301,1050063,0.045%,1,1,0
7110301,1051041,0.045%,1,1,0
7110301,1051044,0.045%,1,1,0
7110301,1051053,0.045%,1,1,0
7110301,1051062,0.045%,1,1,0
7110301,1402012,0.045%,1,1,0
7110301,2040025,0.03%,1,1,0
7110301,2040621,0.03%,1,1,0
7110301,2040933,0.03%,1,1,0
7110301,2044601,0.03%,1,1,0
7110301,2044801,0.03%,1,1,0
7130000,4000074,36%,1,1,0
7130000,2050004,5%,1,1,0
7130000,2000006,2%,1,1,0
7130000,4004003,1%,1,1,0
7130000,4006001,1%,1,1,0
7130000,4007007,1%,1,1,0
7130000,4010004,0.9%,1,1,0
7130000,4020006,0.9%,1,1,0
7130000,4130008,0.6%,1,1,0
7130000,4130010,0.6%,1,1,0
7130000,4130011,0.6%,1,1,0
7130000,4161021,0.6%,1,1,0
7130000,2000004,0.15%,1,1,0
7130000,1902056,0.1%,1,1,0
7130000,1912049,0.1%,1,1,0
7130000,2384030,0.1%,1,1,0
7130000,4161021,0.1%,1,1,0
7130000,1002029,0.09%,1,1,0
7130000,1002094,0.09%,1,1,0
7130000,1002248,0.09%,1,1,0
7130000,1002253,0.09%,1,1,0
7130000,1002275,0.09%,1,1,0
7130000,1040105,0.08%,1,1,0
7130000,1040108,0.08%,1,1,0
7130000,1060093,0.08%,1,1,0
7130000,1060097,0.08%,1,1,0
7130000,1072145,0.08%,1,1,0
7130000,1072147,0.08%,1,1,0
7130000,1072150,0.08%,1,1,0
7130000,1072177,0.08%,1,1,0
7130000,1072210,0.08%,1,1,0
7130000,1072312,0.08%,1,1,0
7130000,1050063,0.045%,1,1,0
7130000,1051041,0.045%,1,1,0
7130000,1051044,0.045%,1,1,0
7130000,1051053,0.045%,1,1,0
7130000,1051062,0.045%,1,1,0
7130000,1402012,0.045%,1,1,0
7130000,2040419,0.03%,1,1,0
7130000,2040427,0.03%,1,1,0
7130000,2044601,0.03%,1,1,0
7130000,2044901,0.03%,1,1,0
7130001,4000079,36%,1,1,0
7130001,2050000,5%,1,1,0
7130001,2000006,2%,1,1,0
7130001,4010004,0.9%,1,1,0
7130001,4020007,0.9%,1,1,0
7130001,4130002,0.6%,1,1,0
7130001,4130003,0.6%,1,1,0
7130001,2000004,0.15%,1,1,0
7130001,1032014,0.1%,1,1,0
7130001,1032016,0.1%,1,1,0
7130001,1002095,0.09%,1,1,0
7130001,1002246,0.09%,1,1,0
7130001,1041095,0.08%,1,1,0
7130001,1041102,0.08%,1,1,0
7130001,1061094,0.08%,1,1,0
7130001,1061101,0.08%,1,1,0
7130001,1072146,0.08%,1,1,0
7130001,1072165,0.08%,1,1,0
7130001,1082105,0.06%,1,1,0
7130001,1082108,0.06%,1,1,0
7130001,1332015,0.05%,1,1,0
7130001,1492009,0.05%,1,1,0
7130001,1050069,0.045%,1,1,0
7130001,1050070,0.045%,1,1,0
7130001,1051054,0.045%,1,1,0
7130001,1312009,0.045%,1,1,0
7130001,1372015,0.045%,1,1,0
7130001,1372016,0.045%,1,1,0
7130001,1402011,0.045%,1,1,0
7130001,2040618,0.03%,1,1,0
7130001,2041021,0.03%,1,1,0
7130001,2044301,0.03%,1,1,0
7130002,4000236,36%,1,1,0
7130002,2000006,2%,1,1,0
7130002,4004001,1%,1,1,0
7130002,4006000,1%,1,1,0
7130002,4010000,0.9%,1,1,0
7130002,4020001,0.9%,1,1,0
7130002,4130000,0.6%,1,1,0
7130002,4130005,0.6%,1,1,0
7130002,2330003,0.4%,1,1,0
7130002,1342004,0.15%,1,1,0
7130002,2000004,0.15%,1,1,0
7130002,2384027,0.1%,1,1,0
7130002,1002285,0.09%,1,1,0
7130002,1002640,0.09%,1,1,0
7130002,1040103,0.08%,1,1,0
7130002,1060091,0.08%,1,1,0
7130002,1082100,0.06%,1,1,0
7130002,1332019,0.05%,1,1,0
7130002,1092011,0.045%,1,1,0
7130002,1302012,0.045%,1,1,0
7130002,1382007,0.045%,1,1,0
